0,-0,3.95000316555012,11905.1286630565,11905.1286630565,25713.8456043321,25713.8456043321
1,6.82397552988667,3.91714188911495,11888.314916827,11904.4199036269,25725.8269490011,25714.6112763328
2,6.81288151203215,3.9165051085884,11876.3466006784,11903.2338256601,25735.3123662004,25716.0266074149
3,6.81288151203215,3.91603179134151,11868.0783315934,11902.0556424613,25741.7836286363,25717.4383121578
4,6.81288151203215,3.91563895616042,11861.2571444005,11900.8786426705,25747.1362812043,25718.8498191021
5,6.82397552988667,3.91524013920121,11855.2606089234,11899.7009101079,25751.8574309122,25720.2625532415
6,51.2220580788917,3.73183153454494,11740.4583720814,11893.9112603226,25834.087422762,25726.6579753657
7,51.2442451317964,3.7265694836658,11657.3828058814,11885.0063843664,25899.9161419628,25737.2908188663
8,51.233151605344,3.72289525841586,11598.8093332397,11876.1474541656,25945.8285245386,25747.9078576609
9,51.2442451317964,3.71970597550133,11549.9364549034,11867.2959679611,25984.2427540539,25758.5237918293
10,41.037790229122,3.75472777843759,11531.9996138073,11859.506519466,26000.320014605,25767.9955029777
11,40.9601318584393,3.75363361475239,11511.0247805113,11852.4419877571,26016.9492564998,25776.4851259134
12,40.9379448055346,3.75214502551787,11487.4589432289,11845.3751365255,26035.8525565973,25784.9689239048
13,40.9379448055346,3.75057235538782,11463.9733068258,11838.3082486707,26054.7416778251,25793.4511730827
14,40.9490383319869,3.74898835978458,11441.0277906445,11831.2396616386,26073.2458444687,25801.9349285438
15,40.9490383319869,3.74748497535327,11418.7660988318,11824.1700451881,26091.2520952343,25810.4199171619
16,61.4174194551137,3.67170693836413,11346.7523914843,11814.9743777808,26144.6959135852,25821.2016619245
17,61.4396065080185,3.66784109263717,11289.7772414731,11804.3411322987,26190.2789936362,25833.9383932427
18,61.4396065080185,3.66486413392703,11244.535095496,11793.7275861237,26226.3633832798,25846.6696494128
19,61.4396065080185,3.66222771713592,11204.2132988807,11783.1175652029,26258.6645720313,25859.4003935538
20,61.4174194551137,3.65988877526698,11167.020136617,11772.5110405467,26288.5938569005,25872.1286880837
21,61.4396065080185,3.65756314988697,11131.9703076236,11761.904251522,26316.903161058,25884.8575094771
22,61.4396065080185,3.65544551976067,11098.6441010892,11751.296082754,26343.9263097853,25897.5886324681
23,61.4285129815661,3.65348084476152,11066.7537013377,11740.6891508069,26369.8794502555,25910.3186780199
24,61.4396065080185,3.65154025538918,11036.008670169,11730.0818438571,26394.9795125756,25923.0490750699
25,61.4396065080185,3.64972611525793,11006.2808723098,11719.4737081571,26419.3291482668,25935.780688542
26,61.4285129815661,3.64803197096086,10977.4731979059,11708.8666740732,26443.0005021019,25948.5111964553
27,61.4396065080185,3.64633680523441,10949.4205805253,11698.2591952914,26466.1142979032,25961.2420233029
28,61.4396065080185,3.64474793217813,10922.0784750615,11687.6508499983,26488.7093926928,25973.9740356615
29,61.4396065080185,3.64322393478424,10895.3815454,11677.0424343409,26510.8324196042,25986.7061589441
30,61.4396065080185,3.64176062065019,10869.2706600912,11666.4339391947,26532.5281307438,25999.4383891327
31,61.4285129815661,3.64039273458527,10843.7245336319,11655.8265164108,26553.8135863705,26012.1694749443
32,61.4396065080185,3.63900313096244,10818.6390068741,11645.2186404678,26574.7630292333,26024.9008416358
33,61.4396065080185,3.6377015976142,10794.0148474193,11634.6098980063,26595.3809750712,26037.633359486
34,61.4285129815661,3.6364869656403,10769.8494762226,11624.0022422561,26615.6677815769,26050.3647126363
35,51.233151605344,3.67108337804632,10771.1975046305,11614.454214729,26617.7695730598,26061.9511343834
36,51.233151605344,3.67075162912032,10765.7161129439,11605.6209646114,26623.3070431255,26072.565152552
37,51.233151605344,3.67016647372615,10755.045047662,11596.7770111876,26633.1034078205,26083.1830795399
38,51.2442451317964,3.66946269667056,10742.5063772637,11587.9300532771,26644.3618259982,26093.8026212173
39,51.233151605344,3.66880227352355,10729.0392700994,11579.0827756879,26656.349408486,26104.4220681065
40,51.2442451317964,3.66804782907276,10714.97096715,11570.2347967598,26668.804198994,26115.0417264953
41,51.233151605344,3.66736639657789,10700.5748556057,11561.3869895542,26681.5231317258,26125.6612141337
42,51.233151605344,3.66664732656295,10685.94559216,11552.5398473478,26694.4275357034,26136.2796476276
43,51.2442451317964,3.66589334903411,10671.1383128133,11543.6914570152,26707.4762901188,26146.8993377368
44,51.2442451317964,3.66518572342225,10656.2482281032,11534.8422229167,26720.5997688421,26157.5200956846
45,51.2442451317964,3.66448772483225,10641.3145160497,11525.9929484221,26733.7658165584,26168.1408605732
46,51.233151605344,3.66384000599525,10626.3903316767,11517.1447846662,26746.9355640963,26178.7603930603
47,51.233151605344,3.66316494278926,10611.4612496327,11508.2973616158,26760.1167432315,26189.378881392
48,51.233151605344,3.66250161456821,10596.5448687543,11499.4498933058,26773.2982154045,26199.9973891121
49,51.2442451317964,3.66181098042424,10581.6295434569,11490.6012397086,26786.4872250938,26210.6171580522
50,6.81288151203215,3.84278508440616,10676.2360237492,11486.3665586814,26721.641170527,26216.2526601871
51,6.81288151203215,3.84547117791652,10739.5235893037,11485.2472167012,26672.889142996,26217.6500967338
52,6.81288151203215,3.84716115344894,10778.7228629794,11484.0815113138,26643.7571952535,26219.0642721157
53,6.83506948631592,3.84836432206357,10808.4633822763,11482.9056957789,26621.9455328606,26220.4822702413
54,6.82397552988667,3.84949722962255,10832.7441075286,11481.7267081865,26604.3207699622,26221.9012750404
55,6.82397552988667,3.85042277019863,10853.3062838505,11480.5472931678,26589.5245963285,26223.3190878881
